timestamp,Bx,By,Bz,B_total,B_plasma_raw,B_plasma_baseline,delta_B,chi
2026-08-02 05:58:00,20206.82,935.7,44673.12,49039.29,31.59200000000419,25.712000000003172,5.880000000001019,0.2286869943995136
2026-08-02 05:59:00,20206.35,935.87,44673.03,49039.02,31.322000000000116,25.72200000000157,5.599999999998545,0.21771246403849634
2026-08-02 06:00:00,20206.13,936.82,44672.87,49038.81,31.11200000000099,25.72700000000259,5.384999999998399,0.2093131729310785
2026-08-02 06:01:00,20206.19,937.12,44672.78,49038.74,31.04200000000128,25.73200000000361,5.309999999997672,0.2063578423751332
2026-08-02 06:02:00,20206.12,937.1,44672.73,49038.67,30.97200000000157,25.73200000000361,5.239999999997963,0.2036374941705747
2026-08-02 06:03:00,20206.07,937.37,44672.78,49038.71,31.012000000002445,25.73200000000361,5.279999999998836,0.20519197885893423
2026-08-02 06:04:00,20206.24,937.13,44672.8,49038.79,31.09200000000419,25.737000000004628,5.354999999999563,0.2080662081827175
2026-08-02 06:05:00,20206.31,936.99,44672.93,49038.94,31.242000000005646,25.742000000005646,5.5,0.21365861238438325
2026-08-02 06:06:00,20206.36,936.81,44673.03,49039.03,31.332000000002154,25.742000000005646,5.5899999999965075,0.21715484422326475
2026-08-02 06:07:00,20206.09,936.72,44673.0,49038.89,31.192000000002736,25.742000000005646,5.44999999999709,0.21171626136259397
2026-08-02 06:08:00,20205.82,936.72,44673.08,49038.84,31.141999999999825,25.747000000003027,5.394999999996799,0.20953897541446243
2026-08-02 06:09:00,20205.81,936.68,44673.26,49039.03,31.332000000002154,25.752000000000407,5.580000000001746,0.21668219944088452
2026-08-02 06:10:00,20205.57,937.06,44673.22,49038.88,31.1820000000007,25.752000000000407,5.430000000000291,0.21085740913327916
2026-08-02 06:11:00,20205.23,937.64,44673.03,49038.58,30.882000000005064,25.752000000000407,5.130000000004657,0.19920782851835103
2026-08-02 06:12:00,20204.88,937.96,44672.99,49038.4,30.702000000004773,25.757000000001426,4.945000000003347,0.19198664440746488
2026-08-02 06:13:00,20204.42,938.44,44672.88,49038.12,30.422000000005937,25.762000000002445,4.6600000000034925,0.1808865771292233
2026-08-02 06:14:00,20204.32,938.31,44672.98,49038.17,30.47200000000157,25.772000000004482,4.69999999999709,0.18236846189648737
2026-08-02 06:15:00,20204.34,937.77,44673.23,49038.38,30.6820000000007,25.78200000000652,4.899999999994179,0.19005507718535955
2026-08-02 06:16:00,20204.22,937.38,44673.46,49038.54,30.84200000000419,25.79200000000492,5.049999999999272,0.19579714640191956
2026-08-02 06:17:00,20204.22,937.14,44673.65,49038.73,31.03200000000652,25.802000000003318,5.230000000003201,0.20269746531286448
2026-08-02 06:18:00,20204.07,937.41,44673.7,49038.71,31.012000000002445,25.812000000001717,5.200000000000728,0.20145668681235013
2026-08-02 06:19:00,20203.34,937.42,44673.76,49038.45,30.752000000000407,25.822000000000116,4.930000000000291,0.19092246921231
2026-08-02 06:20:00,20202.61,938.19,44673.58,49038.01,30.312000000005355,25.827000000001135,4.48500000000422,0.1736554768267326
2026-08-02 06:21:00,20202.39,938.62,44673.51,49037.86,30.1620000000039,25.832000000002154,4.330000000001746,0.16762155466093934
2026-08-02 06:22:00,20202.16,938.61,44673.7,49037.93,30.23200000000361,25.837000000003172,4.395000000000437,0.1701048883384254
2026-08-02 06:23:00,20201.9,938.71,44673.63,49037.78,30.082000000002154,25.84200000000419,4.239999999997963,0.1640739880813124
2026-08-02 06:24:00,20201.61,939.39,44673.86,49037.88,30.1820000000007,25.85200000000259,4.329999999998108,0.16749187683729205
2026-08-02 06:25:00,20201.11,940.33,44673.6,49037.46,29.762000000002445,25.86200000000099,3.900000000001455,0.1508004021344562
2026-08-02 06:26:00,20200.3,941.72,44673.04,49036.64,28.942000000002736,25.86200000000099,3.0800000000017462,0.11909365091646541
2026-08-02 06:27:00,20200.84,941.78,44673.23,49037.03,29.332000000002154,25.86200000000099,3.470000000001164,0.1341736911298829
2026-08-02 06:28:00,20201.42,940.95,44673.59,49037.59,29.891999999999825,25.867000000002008,4.024999999997817,0.15560366490112904
2026-08-02 06:29:00,20201.71,940.64,44673.91,49037.99,30.29200000000128,25.872000000003027,4.419999999998254,0.17084106369811908
2026-08-02 06:30:00,20201.23,940.82,44673.94,49037.81,30.11200000000099,25.877000000004045,4.234999999996944,0.16365884762516064
2026-08-02 06:31:00,20201.91,939.19,44674.29,49038.4,30.702000000004773,25.882000000005064,4.819999999999709,0.18622981222466448
2026-08-02 06:32:00,20202.18,937.72,44674.98,49039.1,31.402000000001863,25.887000000002445,5.514999999999418,0.21304129485838055
2026-08-02 06:33:00,20202.24,936.94,44675.35,49039.46,31.762000000002445,25.891999999999825,5.870000000002619,0.22671095319027726
2026-08-02 06:34:00,20202.56,934.42,44675.97,49040.11,32.4120000000039,25.897000000000844,6.515000000003056,0.2515735413369442
2026-08-02 06:35:00,20202.36,932.13,44676.84,49040.78,33.082000000002154,25.902000000001863,7.180000000000291,0.27719867191721775
2026-08-02 06:36:00,20201.11,932.44,44677.06,49040.47,32.77200000000448,25.90700000000288,6.865000000001601,0.2649862971398015
2026-08-02 06:37:00,20199.75,932.28,44676.99,49039.85,32.15200000000186,25.9120000000039,6.239999999997963,0.24081506637839703
2026-08-02 06:38:00,20198.01,932.96,44676.83,49038.99,31.29200000000128,25.9120000000039,5.379999999997381,0.2076258104351872
2026-08-02 06:39:00,20196.57,935.22,44676.21,49037.87,30.172000000005937,25.9120000000039,4.260000000002037,0.16440259339307642
2026-08-02 06:40:00,20194.89,938.51,44675.2,49036.33,28.632000000005064,25.9120000000039,2.720000000001164,0.10497066995989328
2026-08-02 06:41:00,20194.74,941.26,44674.49,49035.67,27.97200000000157,25.9120000000039,2.0599999999976717,0.07949984563126589
2026-08-02 06:42:00,20194.48,942.93,44673.79,49034.96,27.262000000002445,25.9120000000039,1.3499999999985448,0.052099413399133286
2026-08-02 06:43:00,20194.87,943.56,44673.51,49034.9,27.202000000004773,25.9120000000039,1.2900000000008731,0.04978388391481472
2026-08-02 06:44:00,20195.32,942.36,44673.56,49035.11,27.4120000000039,25.9220000000023,1.4900000000016007,0.05748013270586639
2026-08-02 06:45:00,20195.43,942.26,44673.76,49035.35,27.652000000001863,25.9320000000007,1.7200000000011642,0.06632731759991971
2026-08-02 06:46:00,20196.02,941.2,44674.24,49036.01,28.312000000005355,25.937000000001717,2.375000000003638,0.09156803022722292
2026-08-02 06:47:00,20196.25,941.89,44674.12,49036.0,28.302000000003318,25.942000000002736,2.360000000000582,0.0909721686840002
2026-08-02 06:48:00,20195.8,943.0,44674.05,49035.78,28.082000000002154,25.947000000003754,2.1349999999983993,0.08228311558168923
2026-08-02 06:49:00,20195.39,942.8,44673.57,49035.17,27.47200000000157,25.952000000004773,1.5199999999967986,0.058569667077547745
2026-08-02 06:50:00,20194.94,943.69,44673.35,49034.81,27.11200000000099,25.95700000000579,1.1549999999951979,0.04449666756539431
2026-08-02 06:51:00,20194.41,941.88,44673.9,49035.05,27.352000000006228,25.96200000000681,1.389999999999418,0.053539788922234544
2026-08-02 06:52:00,20194.32,941.09,44674.57,49035.6,27.902000000001863,25.96200000000681,1.9399999999950523,0.07472459748842707
2026-08-02 06:53:00,20194.24,940.84,44674.72,49035.72,28.022000000004482,25.96200000000681,2.0599999999976717,0.07934673753937029
2026-08-02 06:54:00,20193.96,941.62,44674.36,49035.29,27.59200000000419,25.96700000000419,1.625,0.06257942773519228
2026-08-02 06:55:00,20194.05,941.41,44674.38,49035.33,27.632000000005064,25.97200000000157,1.6600000000034925,0.06391498536898937
2026-08-02 06:56:00,20193.69,941.36,44674.41,49035.21,27.512000000002445,25.992000000002008,1.5200000000004366,0.05847953216375497
2026-08-02 06:57:00,20192.7,941.59,44674.32,49034.72,27.022000000004482,26.012000000002445,1.0100000000020373,0.03882823312324859
2026-08-02 06:58:00,20192.64,941.71,44674.46,49034.83,27.132000000005064,26.022000000004482,1.110000000000582,0.04265621397280728
2026-08-02 06:59:00,20192.16,941.91,44674.58,49034.74,27.04200000000128,26.03200000000652,1.0099999999947613,0.03879840196659912
2026-08-02 07:00:00,20191.86,941.86,44674.53,49034.57,26.872000000003027,26.04200000000492,0.8299999999981083,0.03187159204354318
2026-08-02 07:01:00,20191.91,941.98,44674.56,49034.63,26.9320000000007,26.052000000003318,0.8799999999973807,0.033778596652743305
2026-08-02 07:02:00,20191.59,941.23,44674.53,49034.46,26.762000000002445,26.052000000003318,0.7099999999991269,0.027253185935783682
2026-08-02 07:03:00,20191.09,942.1,44674.56,49034.29,26.59200000000419,26.052000000003318,0.5400000000008731,0.020727775218824056
2026-08-02 07:04:00,20190.55,943.39,44674.3,49033.85,26.152000000001863,26.072000000003754,0.07999999999810825,0.0030684258974415747
2026-08-02 07:05:00,20190.1,943.28,44674.13,49033.53,25.832000000002154,26.09200000000419,-0.26000000000203727,0.009964740150314101
2026-08-02 07:06:00,20189.9,943.75,44673.91,49033.26,25.562000000005355,26.117000000002008,-0.5549999999966531,0.021250526476877526
2026-08-02 07:07:00,20189.95,943.47,44673.82,49033.19,25.492000000005646,26.141999999999825,-0.6499999999941792,0.024864203197696565
2026-08-02 07:08:00,20189.79,942.64,44674.0,49033.28,25.582000000002154,26.147000000000844,-0.5649999999986903,0.021608597544600608
2026-08-02 07:09:00,20189.75,942.0,44674.38,49033.61,25.9120000000039,26.152000000001863,-0.23999999999796273,0.00917711838474861
2026-08-02 07:10:00,20189.29,942.75,44674.16,49033.23,25.53200000000652,26.1620000000039,-0.6299999999973807,0.02408072777300232
2026-08-02 07:11:00,20188.63,943.24,44673.9,49032.73,25.03200000000652,26.172000000005937,-1.139999999999418,0.04355800091697842
2026-08-02 07:12:00,20188.71,943.44,44673.68,49032.57,24.872000000003027,26.172000000005937,-1.3000000000029104,0.049671404554585644
2026-08-02 07:13:00,20187.95,943.58,44673.7,49032.28,24.582000000002154,26.172000000005937,-1.5900000000037835,0.06075194864754022
2026-08-02 07:14:00,20187.8,943.85,44673.56,49032.08,24.382000000005064,26.302000000003318,-1.9199999999982538,0.07299825108349219
2026-08-02 07:15:00,20187.31,944.63,44673.32,49031.7,24.002000000000407,26.4320000000007,-2.430000000000291,0.09193401937046863
2026-08-02 07:16:00,20187.51,944.09,44673.35,49031.79,24.09200000000419,26.48200000000361,-2.389999999999418,0.09024998111921653
2026-08-02 07:17:00,20187.28,944.23,44673.26,49031.61,23.9120000000039,26.53200000000652,-2.6200000000026193,0.09874868083830754
2026-08-02 07:18:00,20186.52,945.03,44672.92,49030.99,23.29200000000128,26.557000000004336,-3.265000000003056,0.12294310351329302
2026-08-02 07:19:00,20186.98,943.68,44673.09,49031.33,23.632000000005064,26.582000000002154,-2.9499999999970896,0.11097735309596157
2026-08-02 07:20:00,20186.87,943.45,44673.26,49031.43,23.73200000000361,26.587000000003172,-2.8549999999995634,0.10738330763152001
2026-08-02 07:21:00,20186.66,943.93,44673.14,49031.25,23.552000000003318,26.59200000000419,-3.040000000000873,0.11432009626956957
2026-08-02 07:22:00,20186.17,943.84,44672.99,49030.91,23.21200000000681,26.60200000000259,-3.38999999999578,0.12743402751655702
2026-08-02 07:23:00,20186.29,943.42,44672.85,49030.84,23.141999999999825,26.61200000000099,-3.470000000001164,0.1303923042236974
2026-08-02 07:24:00,20186.06,944.01,44672.82,49030.71,23.012000000002445,26.61200000000099,-3.599999999998545,0.1352773185028713
2026-08-02 07:25:00,20185.35,944.68,44672.49,49030.16,22.46200000000681,26.61200000000099,-4.149999999994179,0.15594468660732094
2026-08-02 07:26:00,20184.79,944.28,44672.4,49029.81,22.11200000000099,26.617000000002008,-4.505000000001019,0.16925273321563958
2026-08-02 07:27:00,20185.35,945.04,44672.21,49029.89,22.192000000002736,26.622000000003027,-4.430000000000291,0.16640372624144645
2026-08-02 07:28:00,20185.87,944.23,44672.46,49030.33,22.632000000005064,26.622000000003027,-3.9899999999979627,0.14987604237087782
2026-08-02 07:29:00,20184.95,944.08,44672.28,49029.76,22.062000000005355,26.622000000003027,-4.559999999997672,0.1712869055667175
2026-08-02 07:30:00,20185.19,944.0,44672.3,49029.88,22.1820000000007,26.622000000003027,-4.440000000002328,0.16677935542039754
2026-08-02 07:31:00,20184.83,943.85,44672.23,49029.67,21.97200000000157,26.622000000003027,-4.650000000001455,0.17466756817673076
2026-08-02 07:32:00,20183.57,943.82,44672.28,49029.2,21.502000000000407,26.622000000003027,-5.120000000002619,0.1923221395838794
2026-08-02 07:33:00,20183.76,944.73,44672.11,49029.15,21.452000000004773,26.622000000003027,-5.169999999998254,0.19420028547808826
2026-08-02 07:34:00,20183.41,945.07,44671.88,49028.8,21.102000000006228,26.627000000004045,-5.524999999997817,0.2074961505237908
2026-08-02 07:35:00,20182.89,945.13,44671.68,49028.4,20.702000000004773,26.632000000005064,-5.930000000000291,0.2226644638029124
2026-08-02 07:36:00,20183.48,944.94,44671.96,49028.9,21.202000000004773,26.637000000002445,-5.434999999997672,0.20403949393689877
2026-08-02 07:37:00,20182.74,944.68,44671.89,49028.53,20.832000000002154,26.641999999999825,-5.809999999997672,0.2180767209668084
2026-08-02 07:38:00,20182.95,944.09,44671.74,49028.47,20.772000000004482,26.647000000000844,-5.874999999996362,0.22047510038639156
2026-08-02 07:39:00,20181.86,944.52,44671.81,49028.08,20.382000000005064,26.652000000001863,-6.269999999996799,0.23525438991431638
2026-08-02 07:40:00,20182.11,944.41,44671.79,49028.18,20.48200000000361,26.65700000000288,-6.174999999999272,0.23164647184599185
2026-08-02 07:41:00,20182.11,943.98,44671.96,49028.32,20.622000000003027,26.6620000000039,-6.040000000000873,0.22653964443777622
2026-08-02 07:42:00,20181.5,944.04,44671.84,49027.95,20.252000000000407,26.6620000000039,-6.4100000000034925,0.24041707298786869
2026-08-02 07:43:00,20182.2,944.49,44671.77,49028.18,20.48200000000361,26.6620000000039,-6.180000000000291,0.23179056334856302
2026-08-02 07:44:00,20181.48,945.55,44671.27,49027.46,19.762000000002445,26.6620000000039,-6.900000000001455,0.25879528917562244
2026-08-02 07:45:00,20180.89,945.16,44671.07,49027.03,19.332000000002154,26.6620000000039,-7.330000000001746,0.2749231115445456
2026-08-02 07:46:00,20180.77,944.73,44671.25,49027.14,19.442000000002736,26.66700000000492,-7.225000000002183,0.27093411332361533
2026-08-02 07:47:00,20180.75,944.85,44671.15,49027.04,19.34200000000419,26.672000000005937,-7.330000000001746,0.27482003599280574
2026-08-02 07:48:00,20181.01,944.35,44671.23,49027.21,19.512000000002445,26.672000000005937,-7.1600000000034925,0.26844631073792363
